Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-09-22,S001,P0001,Electronics,North,241,201,62,200.89,161.7,20,Snowy,1,163.44,Autumn
2023-09-23,S001,P0001,Electronics,North,192,145,119,134.16,166.49,15,Snowy,0,156.72,Autumn
2023-09-24,S001,P0001,Electronics,North,115,163,152,149.77,163.3,10,Snowy,0,154.77,Autumn
2023-09-25,S001,P0001,Electronics,North,216,124,179,122.8,167.2,10,Rainy,0,150.88,Autumn
2023-09-26,S001,P0001,Electronics,North,346,115,163,109.86,155.77,0,Cloudy,0,144.4,Autumn
2023-09-27,S001,P0001,Electronics,North,365,115,197,121.75,162.69,10,Sunny,0,178.55,Autumn
2023-09-28,S001,P0001,Electronics,North,429,115,175,107.0,168.76,15,Rainy,0,173.43,Autumn
2023-09-29,S001,P0001,Electronics,North,61,173,138,173.18,168.57,0,Cloudy,1,167.98,Autumn
2023-09-30,S001,P0001,Electronics,North,272,134,58,124.95,170.43,10,Sunny,0,172.87,Autumn
2023-10-01,S001,P0001,Electronics,North,467,158,153,144.71,165.92,20,Cloudy,0,153.47,Autumn
2023-10-02,S001,P0001,Electronics,North,477,122,120,121.3,165.77,15,Snowy,0,158.37,Autumn
2023-10-03,S001,P0001,Electronics,North,125,133,29,124.32,167.54,20,Snowy,0,180.65,Autumn
2023-10-04,S001,P0001,Electronics,North,480,172,81,180.56,159.89,0,Cloudy,1,164.53,Autumn
2023-10-05,S001,P0001,Electronics,North,188,116,93,127.12,167.9,10,Sunny,0,152.84,Autumn
2023-10-06,S001,P0001,Electronics,North,472,132,197,141.39,155.37,15,Sunny,0,167.94,Autumn
2023-10-07,S001,P0001,Electronics,North,53,131,185,131.33,164.68,20,Cloudy,0,175.08,Autumn
2023-10-08,S001,P0001,Electronics,North,442,148,98,134.95,158.02,5,Cloudy,0,173.46,Autumn
2023-10-09,S001,P0001,Electronics,North,140,122,97,120.71,163.34,15,Sunny,0,165.17,Autumn
2023-10-10,S001,P0001,Electronics,North,203,115,101,109.94,166.26,0,Cloudy,0,185.12,Autumn
2023-10-11,S001,P0001,Electronics,North,333,119,172,130.01,165.6,0,Cloudy,0,170.7,Autumn
2023-10-12,S001,P0001,Electronics,North,486,113,60,103.24,157.79,0,Rainy,0,140.6,Autumn
2023-10-13,S001,P0001,Electronics,North,191,140,52,134.32,158.85,10,Rainy,0,168.12,Autumn
2023-10-14,S001,P0001,Electronics,North,176,233,182,234.46,168.73,0,Snowy,1,149.89,Autumn
2023-10-15,S001,P0001,Electronics,North,99,164,148,149.69,170.4,15,Sunny,0,174.45,Autumn
2023-10-16,S001,P0001,Electronics,North,114,195,7,195.68,168.51,15,Rainy,1,165.86,Autumn
2023-10-17,S001,P0001,Electronics,North,75,125,51,123.58,164.01,20,Cloudy,0,161.85,Autumn
2023-10-18,S001,P0001,Electronics,North,309,134,149,141.68,156.38,10,Rainy,0,147.47,Autumn
2023-10-19,S001,P0001,Electronics,North,410,131,0,124.95,161.92,0,Rainy,0,156.55,Autumn
2023-10-20,S001,P0001,Electronics,North,340,118,175,112.82,157.43,0,Sunny,0,158.83,Autumn
2023-10-21,S001,P0001,Electronics,North,185,120,42,128.25,155.05,0,Rainy,0,153.67,Autumn
2023-10-22,S001,P0001,Electronics,North,282,139,8,147.8,154.96,0,Sunny,0,166.79,Autumn
2023-10-23,S001,P0001,Electronics,North,232,107,40,96.93,168.53,10,Rainy,0,188.46,Autumn
2023-10-24,S001,P0001,Electronics,North,381,113,71,122.21,161.09,20,Sunny,0,165.26,Autumn
2023-10-25,S001,P0001,Electronics,North,152,106,196,95.43,167.62,10,Rainy,0,149.56,Autumn
2023-10-26,S001,P0001,Electronics,North,499,122,67,119.17,165.39,15,Rainy,0,149.21,Autumn
2023-10-27,S001,P0001,Electronics,North,162,114,75,104.43,163.17,0,Cloudy,0,159.75,Autumn
2023-10-28,S001,P0001,Electronics,North,447,154,50,166.73,163.96,0,Cloudy,0,178.67,Autumn
2023-10-29,S001,P0001,Electronics,North,51,148,92,135.17,156.2,5,Sunny,0,163.51,Autumn
2023-10-30,S001,P0001,Electronics,North,406,112,61,113.31,160.73,0,Cloudy,0,172.95,Autumn
2023-10-31,S001,P0001,Electronics,North,156,179,145,175.56,160.53,20,Cloudy,1,162.17,Autumn
2023-11-01,S001,P0001,Electronics,North,244,163,155,165.58,160.48,0,Cloudy,0,145.03,Autumn
2023-11-02,S001,P0001,Electronics,North,362,191,117,198.85,154.44,0,Snowy,0,149.79,Autumn
2023-11-03,S001,P0001,Electronics,North,242,168,46,156.39,168.69,20,Rainy,0,174.59,Autumn
2023-11-04,S001,P0001,Electronics,North,175,217,138,208.81,159.77,20,Snowy,0,154.58,Autumn
2023-11-05,S001,P0001,Electronics,North,414,221,177,220.36,165.42,10,Cloudy,0,183.84,Autumn
2023-11-06,S001,P0001,Electronics,North,412,188,191,184.77,154.88,10,Rainy,0,147.94,Autumn
2023-11-07,S001,P0001,Electronics,North,86,168,169,163.79,167.81,10,Cloudy,0,165.56,Autumn
2023-11-08,S001,P0001,Electronics,North,334,184,76,187.93,163.1,15,Sunny,0,158.62,Autumn
2023-11-09,S001,P0001,Electronics,North,211,166,108,174.7,163.23,10,Cloudy,0,160.9,Autumn
2023-11-10,S001,P0001,Electronics,North,100,186,84,180.14,158.45,15,Sunny,0,176.19,Autumn
2023-11-11,S001,P0001,Electronics,North,446,238,110,253.08,156.5,15,Cloudy,0,167.11,Autumn
2023-11-12,S001,P0001,Electronics,North,263,189,151,193.56,159.12,20,Cloudy,0,155.12,Autumn
2023-11-13,S001,P0001,Electronics,North,113,335,90,362.43,157.94,10,Rainy,1,159.21,Autumn
2023-11-14,S001,P0001,Electronics,North,444,162,4,171.53,156.36,15,Sunny,0,170.51,Autumn
2023-11-15,S001,P0001,Electronics,North,285,182,51,195.23,170.17,5,Snowy,0,161.42,Autumn
2023-11-16,S001,P0001,Electronics,North,448,167,154,167.38,166.61,0,Cloudy,0,169.7,Autumn
2023-11-17,S001,P0001,Electronics,North,288,183,3,194.22,167.68,10,Snowy,0,187.65,Autumn
2023-11-18,S001,P0001,Electronics,North,386,339,112,325.33,154.29,10,Cloudy,1,168.49,Autumn
2023-11-19,S001,P0001,Electronics,North,257,262,113,260.79,169.28,20,Rainy,0,178.33,Autumn
2023-11-20,S001,P0001,Electronics,North,175,187,20,181.72,156.42,5,Sunny,0,148.11,Autumn
2023-11-21,S001,P0001,Electronics,North,114,176,35,187.76,154.47,0,Cloudy,0,141.23,Autumn
2023-11-22,S001,P0001,Electronics,North,177,197,126,212.15,166.73,10,Rainy,0,150.9,Autumn
2023-11-23,S001,P0001,Electronics,North,407,170,74,164.86,165.4,10,Rainy,0,177.64,Autumn
2023-11-24,S001,P0001,Electronics,North,110,198,82,198.89,155.42,5,Snowy,0,140.98,Autumn
2023-11-25,S001,P0001,Electronics,North,62,219,183,210.03,156.6,15,Rainy,0,148.37,Autumn
2023-11-26,S001,P0001,Electronics,North,431,192,54,207.59,169.33,20,Cloudy,0,168.37,Autumn
2023-11-27,S001,P0001,Electronics,North,102,185,18,190.47,164.04,0,Cloudy,0,164.16,Autumn
2023-11-28,S001,P0001,Electronics,North,103,184,51,189.04,163.75,5,Rainy,0,162.3,Autumn
2023-11-29,S001,P0001,Electronics,North,309,168,58,177.25,163.39,5,Snowy,0,163.26,Autumn
2023-11-30,S001,P0001,Electronics,North,403,169,126,153.94,156.41,15,Sunny,0,149.56,Autumn
2023-12-01,S001,P0001,Electronics,North,343,263,86,267.38,158.73,0,Rainy,1,149.09,Winter
2023-12-02,S001,P0001,Electronics,North,188,221,120,214.82,159.38,10,Sunny,0,172.49,Winter
2023-12-03,S001,P0001,Electronics,North,226,226,197,220.45,161.29,15,Cloudy,0,145.39,Winter
2023-12-04,S001,P0001,Electronics,North,466,187,59,191.96,162.26,5,Cloudy,0,149.29,Winter
2023-12-05,S001,P0001,Electronics,North,322,187,195,194.58,166.6,0,Sunny,0,165.62,Winter
2023-12-06,S001,P0001,Electronics,North,450,185,100,184.95,170.47,15,Snowy,0,167.72,Winter
2023-12-07,S001,P0001,Electronics,North,429,176,198,185.42,160.25,5,Sunny,0,172.64,Winter
2023-12-08,S001,P0001,Electronics,North,378,166,165,165.08,157.68,0,Snowy,0,164.41,Winter
2023-12-09,S001,P0001,Electronics,North,323,208,2,200.33,164.82,15,Snowy,0,160.67,Winter
2023-12-10,S001,P0001,Electronics,North,405,214,20,204.9,157.48,10,Sunny,0,140.78,Winter
2023-12-11,S001,P0001,Electronics,North,95,238,12,232.24,167.81,5,Rainy,1,176.24,Winter
2023-12-12,S001,P0001,Electronics,North,436,186,110,179.69,154.75,15,Rainy,0,146.08,Winter
2023-12-13,S001,P0001,Electronics,North,321,205,174,193.51,161.63,15,Rainy,0,175.48,Winter
2023-12-14,S001,P0001,Electronics,North,224,176,161,164.8,155.48,20,Sunny,0,165.67,Winter
2023-12-15,S001,P0001,Electronics,North,92,166,116,170.86,154.26,15,Cloudy,0,160.76,Winter
2023-12-16,S001,P0001,Electronics,North,266,195,199,183.58,167.71,10,Snowy,0,183.79,Winter
2023-12-17,S001,P0001,Electronics,North,173,224,171,204.19,161.93,5,Snowy,0,179.14,Winter
2023-12-18,S001,P0001,Electronics,North,483,193,74,210.86,170.34,15,Rainy,0,164.85,Winter
2023-12-19,S001,P0001,Electronics,North,443,179,44,170.99,164.35,20,Sunny,0,165.43,Winter
2023-12-20,S001,P0001,Electronics,North,370,179,48,195.02,156.9,15,Sunny,0,171.59,Winter
2023-12-21,S001,P0001,Electronics,North,460,168,14,163.1,169.8,5,Sunny,0,188.64,Winter
2023-12-22,S001,P0001,Electronics,North,495,182,77,183.7,169.32,20,Cloudy,0,150.79,Winter
2023-12-23,S001,P0001,Electronics,North,210,196,74,207.49,155.05,10,Cloudy,0,145.45,Winter
2023-12-24,S001,P0001,Electronics,North,404,216,47,211.97,157.44,10,Rainy,0,158.29,Winter
2023-12-25,S001,P0001,Electronics,North,407,196,117,176.91,157.1,15,Snowy,0,168.13,Winter
2023-12-26,S001,P0001,Electronics,North,156,183,42,183.79,169.56,5,Rainy,0,180.03,Winter
2023-12-27,S001,P0001,Electronics,North,370,211,170,218.03,158.26,10,Snowy,0,160.73,Winter
2023-12-28,S001,P0001,Electronics,North,186,181,164,163.23,162.34,20,Snowy,0,178.95,Winter
2023-12-29,S001,P0001,Electronics,North,371,166,54,173.6,159.46,10,Rainy,0,156.73,Winter
2023-12-30,S001,P0001,Electronics,North,190,348,172,321.45,162.05,0,Rainy,1,158.08,Winter
2023-12-31,S001,P0001,Electronics,North,166,210,93,227.57,160.61,0,Cloudy,0,163.58,Winter
2023-01-01,S001,P0002,Clothing,North,230,131,90,128.79,128.6,0,Rainy,0,141.01,Winter
2023-01-02,S001,P0002,Clothing,North,242,103,144,95.75,126.55,20,Sunny,0,140.23,Winter
2023-01-03,S001,P0002,Clothing,North,484,104,148,104.35,129.26,5,Cloudy,0,122.51,Winter
2023-01-04,S001,P0002,Clothing,North,411,97,83,96.95,133.73,15,Sunny,0,136.65,Winter
2023-01-05,S001,P0002,Clothing,North,152,106,45,99.79,127.89,0,Cloudy,0,114.66,Winter
2023-01-06,S001,P0002,Clothing,North,89,78,190,75.38,134.12,5,Sunny,0,142.85,Winter
2023-01-07,S001,P0002,Clothing,North,490,121,176,121.95,125.55,15,Cloudy,0,138.54,Winter
2023-01-08,S001,P0002,Clothing,North,237,135,53,131.28,131.26,0,Rainy,0,121.83,Winter
2023-01-09,S001,P0002,Clothing,North,261,118,2,127.03,123.71,15,Snowy,0,118.07,Winter
2023-01-10,S001,P0002,Clothing,North,363,90,49,97.13,133.45,20,Sunny,0,125.53,Winter
2023-01-11,S001,P0002,Clothing,North,428,113,46,119.93,125.21,20,Rainy,0,127.93,Winter
2023-01-12,S001,P0002,Clothing,North,492,100,161,105.61,132.8,0,Sunny,0,147.21,Winter
2023-01-13,S001,P0002,Clothing,North,373,139,47,133.34,127.03,0,Cloudy,1,134.93,Winter
2023-01-14,S001,P0002,Clothing,North,432,207,87,192.88,128.38,10,Rainy,1,141.35,Winter
2023-01-15,S001,P0002,Clothing,North,175,149,56,142.27,133.06,10,Sunny,0,123.33,Winter
2023-01-16,S001,P0002,Clothing,North,224,102,108,111.12,133.03,0,Sunny,0,129.22,Winter
2023-01-17,S001,P0002,Clothing,North,177,105,195,102.57,133.8,10,Cloudy,0,144.69,Winter
2023-01-18,S001,P0002,Clothing,North,388,131,133,132.22,132.74,0,Snowy,1,118.46,Winter
2023-01-19,S001,P0002,Clothing,North,439,96,12,104.86,132.92,10,Cloudy,0,129.62,Winter
2023-01-20,S001,P0002,Clothing,North,420,90,56,95.34,134.91,10,Rainy,0,145.69,Winter
2023-01-21,S001,P0002,Clothing,North,377,109,123,102.17,123.73,15,Rainy,0,120.48,Winter
2023-01-22,S001,P0002,Clothing,North,461,125,77,127.64,129.18,10,Sunny,0,122.54,Winter
2023-01-23,S001,P0002,Clothing,North,246,98,122,89.31,132.49,15,Sunny,0,137.0,Winter
2023-01-24,S001,P0002,Clothing,North,359,90,147,86.0,129.02,5,Cloudy,0,126.91,Winter
2023-01-25,S001,P0002,Clothing,North,206,103,16,94.82,124.45,5,Sunny,0,138.76,Winter
2023-01-26,S001,P0002,Clothing,North,226,102,70,97.19,126.24,5,Rainy,0,125.73,Winter
2023-01-27,S001,P0002,Clothing,North,123,89,165,97.34,127.32,10,Cloudy,0,114.39,Winter
2023-01-28,S001,P0002,Clothing,North,157,177,146,181.38,124.77,5,Rainy,1,129.01,Winter
2023-01-29,S001,P0002,Clothing,North,332,121,9,119.81,128.43,0,Cloudy,0,121.37,Winter
2023-01-30,S001,P0002,Clothing,North,147,97,157,100.49,131.22,15,Sunny,0,115.96,Winter
2023-01-31,S001,P0002,Clothing,North,213,101,82,110.24,126.87,15,Sunny,0,137.22,Winter
2023-02-01,S001,P0002,Clothing,North,176,92,152,90.79,133.31,15,Sunny,0,133.72,Winter
2023-02-02,S001,P0002,Clothing,North,397,98,16,98.92,136.54,0,Rainy,0,143.12,Winter
2023-02-03,S001,P0002,Clothing,North,485,107,46,96.93,124.23,0,Sunny,0,109.79,Winter
2023-02-04,S001,P0002,Clothing,North,252,186,60,183.2,135.43,5,Sunny,1,141.05,Winter
2023-02-05,S001,P0002,Clothing,North,126,186,173,182.19,135.71,0,Cloudy,1,143.46,Winter
2023-02-06,S001,P0002,Clothing,North,258,103,72,96.95,124.47,10,Sunny,0,119.5,Winter
2023-02-07,S001,P0002,Clothing,North,279,107,167,105.77,131.87,15,Cloudy,0,145.68,Winter
2023-02-08,S001,P0002,Clothing,North,199,146,138,148.89,134.3,20,Snowy,1,137.21,Winter
2023-02-09,S001,P0002,Clothing,North,178,95,54,99.05,126.31,5,Sunny,0,119.04,Winter
2023-02-10,S001,P0002,Clothing,North,182,99,91,102.25,125.66,10,Sunny,0,135.51,Winter
2023-02-11,S001,P0002,Clothing,North,202,118,20,123.72,130.77,5,Snowy,0,142.47,Winter
2023-02-12,S001,P0002,Clothing,North,104,126,95,133.22,126.39,5,Sunny,0,126.56,Winter
2023-02-13,S001,P0002,Clothing,North,199,107,168,114.68,130.12,5,Cloudy,0,140.67,Winter
2023-02-14,S001,P0002,Clothing,North,362,82,126,83.81,133.31,20,Cloudy,0,138.87,Winter
2023-02-15,S001,P0002,Clothing,North,450,91,103,97.61,125.11,20,Rainy,0,133.8,Winter
2023-02-16,S001,P0002,Clothing,North,463,105,125,97.98,130.62,5,Cloudy,0,122.52,Winter
2023-02-17,S001,P0002,Clothing,North,77,97,10,92.06,130.33,10,Rainy,0,121.56,Winter
2023-02-18,S001,P0002,Clothing,North,186,116,174,121.89,131.59,0,Cloudy,0,137.24,Winter
2023-02-19,S001,P0002,Clothing,North,190,112,128,114.94,127.84,20,Snowy,0,131.08,Winter
2023-02-20,S001,P0002,Clothing,North,177,156,87,161.99,127.96,20,Sunny,1,136.09,Winter
2023-02-21,S001,P0002,Clothing,North,300,103,130,104.25,134.73,20,Cloudy,0,140.83,Winter
2023-02-22,S001,P0002,Clothing,North,205,110,72,110.78,123.71,0,Sunny,0,133.25,Winter
2023-02-23,S001,P0002,Clothing,North,255,82,156,76.81,133.87,5,Sunny,0,146.16,Winter
2023-02-24,S001,P0002,Clothing,North,79,97,56,102.89,124.56,10,Snowy,0,115.7,Winter
2023-02-25,S001,P0002,Clothing,North,341,175,78,159.83,130.62,0,Sunny,1,117.27,Winter
2023-02-26,S001,P0002,Clothing,North,384,128,19,140.73,134.03,10,Rainy,0,128.28,Winter
2023-02-27,S001,P0002,Clothing,North,111,89,131,88.36,124.47,15,Cloudy,0,129.15,Winter
2023-02-28,S001,P0002,Clothing,North,284,87,129,89.81,123.68,0,Sunny,0,109.0,Winter
2023-03-01,S001,P0002,Clothing,North,185,101,57,106.7,124.44,20,Rainy,0,133.49,Spring
2023-03-02,S001,P0002,Clothing,North,260,111,191,115.73,125.4,10,Cloudy,0,130.29,Spring
2023-03-03,S001,P0002,Clothing,North,436,90,20,92.77,126.94,15,Rainy,0,129.34,Spring
2023-03-04,S001,P0002,Clothing,North,219,115,188,119.98,125.61,10,Sunny,0,117.82,Spring
2023-03-05,S001,P0002,Clothing,North,256,127,79,116.26,130.17,5,Rainy,0,126.51,Spring
2023-03-06,S001,P0002,Clothing,North,273,98,112,93.53,132.15,0,Cloudy,0,136.49,Spring
2023-03-07,S001,P0002,Clothing,North,454,100,121,95.57,134.32,10,Snowy,0,144.76,Spring
2023-03-08,S001,P0002,Clothing,North,256,130,131,129.0,133.68,15,Rainy,1,140.06,Spring
2023-03-09,S001,P0002,Clothing,North,119,95,124,102.2,126.95,10,Cloudy,0,128.7,Spring
2023-03-10,S001,P0002,Clothing,North,439,148,55,139.15,132.25,20,Cloudy,1,148.0,Spring
2023-03-11,S001,P0002,Clothing,North,305,114,37,104.76,131.08,15,Snowy,0,125.63,Spring
2023-03-12,S001,P0002,Clothing,North,414,125,90,118.54,134.07,20,Sunny,0,122.17,Spring
2023-03-13,S001,P0002,Clothing,North,353,163,34,147.21,130.94,5,Sunny,1,139.18,Spring
2023-03-14,S001,P0002,Clothing,North,284,142,185,143.8,134.47,20,Sunny,1,131.32,Spring
2023-03-15,S001,P0002,Clothing,North,499,100,73,92.77,133.11,0,Snowy,0,135.33,Spring
2023-03-16,S001,P0002,Clothing,North,232,94,27,94.52,128.51,10,Sunny,0,143.8,Spring
2023-03-17,S001,P0002,Clothing,North,458,108,13,98.35,132.88,10,Sunny,0,138.45,Spring
2023-03-18,S001,P0002,Clothing,North,124,124,20,127.26,128.43,0,Cloudy,0,134.51,Spring
2023-03-19,S001,P0002,Clothing,North,309,112,192,104.82,131.85,15,Rainy,0,130.43,Spring
2023-03-20,S001,P0002,Clothing,North,191,95,177,85.86,134.47,0,Cloudy,0,123.87,Spring
2023-03-21,S001,P0002,Clothing,North,205,114,183,124.34,135.42,20,Sunny,0,138.17,Spring
2023-03-22,S001,P0002,Clothing,North,487,95,25,99.57,131.93,15,Snowy,0,134.91,Spring
2023-03-23,S001,P0002,Clothing,North,479,101,61,102.95,126.78,20,Cloudy,0,138.53,Spring
2023-03-24,S001,P0002,Clothing,North,137,105,72,115.44,133.17,15,Sunny,0,145.87,Spring
2023-03-25,S001,P0002,Clothing,North,271,119,109,115.08,134.6,20,Cloudy,0,131.24,Spring
2023-03-26,S001,P0002,Clothing,North,462,123,146,124.28,135.18,5,Rainy,0,132.46,Spring
2023-03-27,S001,P0002,Clothing,North,465,94,51,92.84,135.83,15,Cloudy,0,151.65,Spring
2023-03-28,S001,P0002,Clothing,North,285,99,55,92.18,125.06,10,Rainy,0,128.98,Spring
2023-03-29,S001,P0002,Clothing,North,85,88,100,82.19,127.51,15,Cloudy,0,135.98,Spring
2023-03-30,S001,P0002,Clothing,North,425,133,21,132.59,136.41,10,Snowy,1,140.25,Spring
2023-03-31,S001,P0002,Clothing,North,457,111,98,99.97,127.53,15,Rainy,0,139.02,Spring
2023-04-01,S001,P0002,Clothing,North,362,118,182,107.54,136.38,5,Sunny,0,126.26,Spring
2023-04-02,S001,P0002,Clothing,North,155,121,14,109.99,132.22,20,Sunny,0,140.63,Spring
2023-04-03,S001,P0002,Clothing,North,131,99,76,103.78,123.78,15,Snowy,0,129.34,Spring
2023-04-04,S001,P0002,Clothing,North,344,101,195,99.31,125.18,20,Sunny,0,138.74,Spring
2023-04-05,S001,P0002,Clothing,North,237,97,89,104.17,130.96,15,Snowy,0,132.62,Spring
2023-04-06,S001,P0002,Clothing,North,269,92,52,87.93,131.0,15,Cloudy,0,121.03,Spring
2023-04-07,S001,P0002,Clothing,North,471,102,199,103.2,127.29,0,Rainy,0,123.46,Spring
2023-04-08,S001,P0002,Clothing,North,336,112,92,118.63,130.82,15,Sunny,0,115.91,Spring
2023-04-09,S001,P0002,Clothing,North,133,117,126,111.46,130.34,20,Sunny,0,141.94,Spring
2023-04-10,S001,P0002,Clothing,North,434,110,142,103.39,125.55,5,Snowy,0,138.23,Spring
2023-04-11,S001,P0002,Clothing,North,313,157,58,148.78,127.37,10,Sunny,1,126.39,Spring
2023-04-12,S001,P0002,Clothing,North,259,94,144,97.84,129.91,20,Snowy,0,126.04,Spring
2023-04-13,S001,P0002,Clothing,North,220,103,93,96.91,129.76,0,Snowy,0,121.25,Spring
2023-04-14,S001,P0002,Clothing,North,433,111,179,106.08,125.18,0,Snowy,0,138.05,Spring
2023-04-15,S001,P0002,Clothing,North,380,117,97,110.34,133.93,15,Sunny,0,142.72,Spring
2023-04-16,S001,P0002,Clothing,North,420,127,138,128.74,126.18,0,Sunny,0,118.21,Spring
2023-04-17,S001,P0002,Clothing,North,456,111,55,108.5,130.94,5,Rainy,0,115.83,Spring
2023-04-18,S001,P0002,Clothing,North,188,111,87,100.57,126.63,10,Rainy,0,131.73,Spring
2023-04-19,S001,P0002,Clothing,North,322,100,5,103.57,127.03,15,Rainy,0,130.68,Spring
2023-04-20,S001,P0002,Clothing,North,213,81,57,80.28,135.45,5,Snowy,0,136.85,Spring
2023-04-21,S001,P0002,Clothing,North,132,100,185,95.56,129.24,10,Snowy,0,121.83,Spring
2023-04-22,S001,P0002,Clothing,North,460,114,136,108.07,135.66,15,Cloudy,0,124.28,Spring
2023-04-23,S001,P0002,Clothing,North,339,108,66,102.53,129.39,5,Sunny,0,137.19,Spring
2023-04-24,S001,P0002,Clothing,North,491,106,26,96.58,134.21,10,Snowy,0,145.97,Spring
2023-04-25,S001,P0002,Clothing,North,400,100,177,107.91,132.9,15,Cloudy,0,126.48,Spring
2023-04-26,S001,P0002,Clothing,North,198,169,83,180.19,135.81,20,Rainy,1,135.35,Spring
2023-04-27,S001,P0002,Clothing,North,299,143,109,145.75,132.45,0,Sunny,1,135.11,Spring
2023-04-28,S001,P0002,Clothing,North,140,96,17,88.43,126.41,10,Rainy,0,127.11,Spring
2023-04-29,S001,P0002,Clothing,North,187,118,88,128.45,128.92,10,Sunny,0,137.58,Spring
2023-04-30,S001,P0002,Clothing,North,407,176,92,166.36,124.77,10,Snowy,1,133.26,Spring
2023-05-01,S001,P0002,Clothing,North,316,94,107,86.54,131.6,5,Sunny,0,133.75,Spring
2023-05-02,S001,P0002,Clothing,North,296,98,30,89.23,128.1,15,Sunny,0,126.81,Spring
2023-05-03,S001,P0002,Clothing,North,370,103,190,106.89,131.56,5,Sunny,0,139.3,Spring
2023-05-04,S001,P0002,Clothing,North,322,150,16,151.72,125.64,20,Sunny,1,135.73,Spring
2023-05-05,S001,P0002,Clothing,North,212,100,109,93.65,135.45,20,Cloudy,0,145.97,Spring
2023-05-06,S001,P0002,Clothing,North,55,101,196,109.76,135.71,0,Cloudy,0,136.74,Spring
2023-05-07,S001,P0002,Clothing,North,69,173,133,161.28,129.76,5,Rainy,1,124.53,Spring
2023-05-08,S001,P0002,Clothing,North,448,95,18,100.2,126.69,15,Cloudy,0,113.82,Spring
2023-05-09,S001,P0002,Clothing,North,465,103,121,109.87,130.74,20,Sunny,0,126.77,Spring
2023-05-10,S001,P0002,Clothing,North,363,97,127,100.07,128.95,15,Snowy,0,118.33,Spring
2023-05-11,S001,P0002,Clothing,North,478,93,89,86.83,124.12,20,Rainy,0,125.82,Spring
2023-05-12,S001,P0002,Clothing,North,94,113,193,121.73,136.04,15,Cloudy,0,132.11,Spring
2023-05-13,S001,P0002,Clothing,North,335,119,145,108.12,127.29,20,Sunny,0,124.18,Spring
2023-05-14,S001,P0002,Clothing,North,489,122,121,115.59,123.68,15,Snowy,0,131.64,Spring
2023-05-15,S001,P0002,Clothing,North,320,105,167,106.0,129.22,0,Sunny,0,141.67,Spring
2023-05-16,S001,P0002,Clothing,North,348,100,144,103.93,134.35,15,Sunny,0,141.71,Spring
2023-05-17,S001,P0002,Clothing,North,340,107,21,99.13,132.31,10,Sunny,0,147.88,Spring
2023-05-18,S001,P0002,Clothing,North,162,168,72,157.29,132.53,10,Sunny,1,123.71,Spring
2023-05-19,S001,P0002,Clothing,North,79,107,24,99.73,130.68,20,Snowy,0,128.11,Spring
